model_name,sample_idx,method,tree_idx,tree,num_contexts,opt
model1,50,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,50,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,50,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,50,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,50,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,50,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,0
model1,50,prune,9,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,0
model1,50,prune,10,00000 000010 00100 001010 1 1000 10000 100010 10010 10100 101010,11,0
model1,50,prune,11,00000 000010 001010 1 100 1000 10000 100010 10010 101010,10,0
model1,50,prune,12,0000 000010 001010 1 100 1000 100010 10010 101010,9,0
model1,50,prune,13,0000 00010 001010 1 100 1000 10010 101010,8,0
model1,50,prune,14,0000 0010 001010 1 100 1000 101010,7,0
model1,50,prune,15,000 0010 001010 1 100 101010,6,0
model1,50,prune,16,00 0010 001010 1 101010,5,0
model1,50,prune,17,00 0010 1 1010,4,0
model1,50,prune,18,00 1 10,3,0
model1,50,prune,19,0 1,2,0
model1,51,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,51,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,51,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,51,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,51,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,51,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,51,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,51,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,51,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,51,prune,9,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,0
model1,51,prune,10,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,0
model1,51,prune,11,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,0
model1,51,prune,12,000000 0010 001010 1 100 1000 10000 100000 101010,9,0
model1,51,prune,13,00000 0010 001010 1 100 1000 10000 101010,8,0
model1,51,prune,14,0000 0010 001010 1 100 1000 101010,7,0
model1,51,prune,15,000 0010 001010 1 100 101010,6,0
model1,51,prune,16,000 0010 1 100 1010,5,0
model1,51,prune,17,000 1 10 100,4,0
model1,51,prune,18,00 1 10,3,0
model1,51,prune,19,0 1,2,0
model1,52,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,52,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,52,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,52,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,52,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,52,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,52,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,52,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,52,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,52,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,0
model1,52,prune,10,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,0
model1,52,prune,11,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,0
model1,52,prune,12,0000 000010 00100 1 1000 100010 10010 1010 10100,9,0
model1,52,prune,13,0000 00010 00100 1 1000 10010 1010 10100,8,0
model1,52,prune,14,0000 0010 00100 1 1000 1010 10100,7,0
model1,52,prune,15,0000 00100 1 10 1000 10100,6,0
model1,52,prune,16,0000 1 10 100 1000,5,0
model1,52,prune,17,000 1 10 100,4,0
model1,52,prune,18,00 1 10,3,0
model1,52,prune,19,0 1,2,0
model1,53,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,53,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,53,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,53,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,53,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,53,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,53,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,53,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,53,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,53,prune,9,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,0
model1,53,prune,10,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,0
model1,53,prune,11,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,0
model1,53,prune,12,000000 0010 001010 1 100 1000 10000 100000 101010,9,0
model1,53,prune,13,00000 0010 001010 1 100 1000 10000 101010,8,0
model1,53,prune,14,0000 0010 001010 1 100 1000 101010,7,0
model1,53,prune,15,000 0010 001010 1 100 101010,6,0
model1,53,prune,16,000 0010 1 100 1010,5,0
model1,53,prune,17,00 0010 1 1010,4,0
model1,53,prune,18,00 1 10,3,0
model1,53,prune,19,0 1,2,0
model1,54,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,54,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,0
model1,54,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,0
model1,54,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,54,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,54,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,54,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,54,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,54,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,54,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,0
model1,54,prune,10,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,0
model1,54,prune,11,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,0
model1,54,prune,12,0000 000010 00100 1 1000 100010 10010 1010 10100,9,0
model1,54,prune,13,000 000010 00100 1 100010 10010 1010 10100,8,0
model1,54,prune,14,000 000010 1 100 100010 10010 1010,7,0
model1,54,prune,15,00 000010 1 100010 10010 1010,6,0
model1,54,prune,16,00 00010 1 10010 1010,5,0
model1,54,prune,17,00 0010 1 1010,4,0
model1,54,prune,18,00 1 10,3,0
model1,54,prune,19,0 1,2,0
model1,55,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,55,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,55,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,55,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,55,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,55,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,55,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,55,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,55,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,55,prune,9,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,0
model1,55,prune,10,000000 00010 001000 001010 1 100 10000 100000 10010 101000 101010,11,0
model1,55,prune,11,000000 0010 001000 001010 1 100 10000 100000 101000 101010,10,0
model1,55,prune,12,00000 0010 001000 001010 1 100 10000 101000 101010,9,0
model1,55,prune,13,0000 0010 001000 001010 1 100 101000 101010,8,0
model1,55,prune,14,0000 0010 001000 1 100 1010 101000,7,0
model1,55,prune,15,0000 001000 1 10 100 101000,6,0
model1,55,prune,16,0000 1 10 100 1000,5,0
model1,55,prune,17,000 1 10 100,4,0
model1,55,prune,18,00 1 10,3,0
model1,55,prune,19,0 1,2,0
model1,56,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,56,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,56,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,56,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,56,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,56,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,56,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,56,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,56,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,0
model1,56,prune,9,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,0
model1,56,prune,10,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,0
model1,56,prune,11,00000 000010 00100 1 1000 10000 100010 10010 1010 10100,10,0
model1,56,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,0
model1,56,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,0
model1,56,prune,14,000 000010 1 100 100010 10010 1010,7,0
model1,56,prune,15,000 00010 1 100 10010 1010,6,0
model1,56,prune,16,000 0010 1 100 1010,5,0
model1,56,prune,17,000 1 10 100,4,0
model1,56,prune,18,00 1 10,3,0
model1,56,prune,19,0 1,2,0
model1,57,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,57,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,0
model1,57,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,0
model1,57,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,57,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,57,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,57,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,57,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,57,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,57,prune,9,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,0
model1,57,prune,10,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,0
model1,57,prune,11,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,0
model1,57,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,0
model1,57,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,0
model1,57,prune,14,000 000010 1 100 100010 10010 1010,7,0
model1,57,prune,15,00 000010 1 100010 10010 1010,6,0
model1,57,prune,16,00 00010 1 10010 1010,5,0
model1,57,prune,17,00 0010 1 1010,4,0
model1,57,prune,18,00 1 10,3,0
model1,57,prune,19,0 1,2,0
model1,58,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,58,prune,1,000000 00001 000010 000100 000101 001000 001001 001010 10000 100000 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,20,0
model1,58,prune,2,000000 000010 0001 000100 000101 001000 001001 001010 10000 100000 100010 10010 100100 100101 10100 101000 101001 10101 101010,19,0
model1,58,prune,3,000000 000010 0001 000100 001000 001001 00101 001010 10000 100000 100010 10010 100100 10100 101000 101001 10101 101010,18,0
model1,58,prune,4,000000 000010 0001 000100 001000 001001 001010 10000 100000 100010 10010 100100 101 10100 101000 101001 101010,17,0
model1,58,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,58,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,58,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,58,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,0
model1,58,prune,9,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,0
model1,58,prune,10,0000 000010 000100 001010 1 1000 100010 10010 100100 10100 101010,11,0
model1,58,prune,11,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,0
model1,58,prune,12,0000 00010 000100 1 1000 10010 100100 1010 10100,9,0
model1,58,prune,13,0000 000100 0010 1 1000 100100 1010 10100,8,0
model1,58,prune,14,0000 000100 1 10 1000 100100 10100,7,0
model1,58,prune,15,000 000100 1 10 100100 10100,6,0
model1,58,prune,16,000 00100 1 10 10100,5,0
model1,58,prune,17,000 1 10 100,4,0
model1,58,prune,18,00 1 10,3,0
model1,58,prune,19,0 1,2,0
model1,59,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,59,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,0
model1,59,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,0
model1,59,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,59,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,59,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,59,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,59,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,59,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,0
model1,59,prune,9,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,0
model1,59,prune,10,0000 000010 000100 001000 1 100010 10010 100100 1010 10100 101000,11,0
model1,59,prune,11,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,0
model1,59,prune,12,000 000010 000100 1 100010 10010 100100 1010 10100,9,0
model1,59,prune,13,000 00010 000100 1 10010 100100 1010 10100,8,0
model1,59,prune,14,000 000100 0010 1 100100 1010 10100,7,0
model1,59,prune,15,000 000100 1 10 100100 10100,6,0
model1,59,prune,16,000 00100 1 10 10100,5,0
model1,59,prune,17,000 1 10 100,4,0
model1,59,prune,18,00 1 10,3,0
model1,59,prune,19,0 1,2,0
model1,60,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,60,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,60,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,60,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,60,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,60,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,60,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,60,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,60,prune,8,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,0
model1,60,prune,9,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,0
model1,60,prune,10,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,0
model1,60,prune,11,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,0
model1,60,prune,12,00000 000010 1 100 1000 10000 100010 10010 1010,9,0
model1,60,prune,13,0000 000010 1 100 1000 100010 10010 1010,8,0
model1,60,prune,14,000 000010 1 100 100010 10010 1010,7,0
model1,60,prune,15,00 000010 1 100010 10010 1010,6,0
model1,60,prune,16,00 00010 1 10010 1010,5,0
model1,60,prune,17,00 0010 1 1010,4,0
model1,60,prune,18,00 1 10,3,0
model1,60,prune,19,0 1,2,0
model1,61,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,61,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,61,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,61,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,61,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,61,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,61,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,61,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,61,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,0
model1,61,prune,9,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,0
model1,61,prune,10,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,0
model1,61,prune,11,00000 000100 0010 001010 1 1000 10000 100100 10100 101010,10,0
model1,61,prune,12,00000 000100 0010 1 1000 10000 100100 1010 10100,9,0
model1,61,prune,13,00000 000100 1 10 1000 10000 100100 10100,8,0
model1,61,prune,14,0000 000100 1 10 1000 100100 10100,7,0
model1,61,prune,15,000 000100 1 10 100100 10100,6,0
model1,61,prune,16,000 00100 1 10 10100,5,0
model1,61,prune,17,000 1 10 100,4,0
model1,61,prune,18,00 1 10,3,0
model1,61,prune,19,0 1,2,0
model1,62,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,62,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,62,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,62,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,62,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,62,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,62,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,62,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,62,prune,8,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,0
model1,62,prune,9,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,0
model1,62,prune,10,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,0
model1,62,prune,11,000000 00010 001010 1 100 1000 10000 100000 10010 101010,10,0
model1,62,prune,12,000000 0010 001010 1 100 1000 10000 100000 101010,9,0
model1,62,prune,13,00000 0010 001010 1 100 1000 10000 101010,8,0
model1,62,prune,14,0000 0010 001010 1 100 1000 101010,7,0
model1,62,prune,15,000 0010 001010 1 100 101010,6,0
model1,62,prune,16,000 0010 1 100 1010,5,0
model1,62,prune,17,000 1 10 100,4,0
model1,62,prune,18,00 1 10,3,0
model1,62,prune,19,0 1,2,0
model1,63,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,63,prune,1,000000 000001 000010 000100 000101 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 100101 10100 101000 10101 101010,20,0
model1,63,prune,2,000000 000001 000010 000100 001000 00101 001010 10000 100000 100001 10001 100010 1001 10010 100100 10100 101000 10101 101010,19,0
model1,63,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,63,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,63,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,63,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,63,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,63,prune,8,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,0
model1,63,prune,9,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,0
model1,63,prune,10,00000 000010 00100 001000 1 10000 100010 10010 1010 10100 101000,11,0
model1,63,prune,11,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,0
model1,63,prune,12,0000 000010 001000 1 100 100010 10010 1010 101000,9,0
model1,63,prune,13,0000 00010 001000 1 100 10010 1010 101000,8,0
model1,63,prune,14,0000 0010 001000 1 100 1010 101000,7,0
model1,63,prune,15,0000 001000 1 10 100 101000,6,0
model1,63,prune,16,0000 1 10 100 1000,5,0
model1,63,prune,17,000 1 10 100,4,0
model1,63,prune,18,00 1 10,3,0
model1,63,prune,19,0 1,2,0
model1,64,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
model1,64,prune,1,000000 000001 000010 000100 001000 001001 00101 001010 10000 100000 100001 10001 100010 10010 100100 10100 101000 101001 10101 101010,20,0
model1,64,prune,2,000000 000001 000010 000100 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 101 10100 101000 101001 101010,19,0
model1,64,prune,3,000000 000001 000010 000100 001000 001010 10000 100000 100001 10001 100010 1001 10010 100100 101 10100 101000 101010,18,0
model1,64,prune,4,000000 00001 000010 000100 001000 001010 10000 100000 10001 100010 1001 10010 100100 101 10100 101000 101010,17,0
model1,64,prune,5,000000 000010 0001 000100 001000 001010 10000 100000 100010 1001 10010 100100 101 10100 101000 101010,16,0
model1,64,prune,6,000000 000010 000100 001 001000 001010 10000 100000 100010 10010 100100 101 10100 101000 101010,15,0
model1,64,prune,7,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,0
model1,64,prune,8,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,0
model1,64,prune,9,00000 00010 000100 001000 001010 1 10000 10010 100100 10100 101000 101010,12,0
model1,64,prune,10,00000 00010 00100 001000 001010 1 10000 10010 10100 101000 101010,11,0
model1,64,prune,11,0000 00010 00100 001000 001010 1 10010 10100 101000 101010,10,0
model1,64,prune,12,0000 00010 00100 001010 1 1000 10010 10100 101010,9,0
model1,64,prune,13,0000 00010 00100 1 1000 10010 1010 10100,8,0
model1,64,prune,14,0000 0010 00100 1 1000 1010 10100,7,0
model1,64,prune,15,0000 00100 1 10 1000 10100,6,0
model1,64,prune,16,0000 1 10 100 1000,5,0
model1,64,prune,17,000 1 10 100,4,0
model1,64,prune,18,00 1 10,3,0
model1,64,prune,19,0 1,2,0
model1,65,prune,0,000000 000001 000010 000100 000101 001000 001001 001010 10000 100000 100001 10001 100010 10010 100100 100101 10100 101000 101001 10101 101010,21,0
